UPDATE PUSER_PROFILE SET PROFILE_VALUE = '124.95' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JSACCHI' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='RSALGADO' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='ISALVADO' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='ESAMONSK' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '100.1088' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='KSAN' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='SSANCHEZ' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '143.2091' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='DSANDERS' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '237.3678' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MSANDERS' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='RSCHUETT' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MPUTRA' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JSHAW' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '164.5919' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JSHERBA' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='TSHEYNER' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '163.4019' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='RSHUM' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '206.465' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='GSIMI' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MSMALL' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '159.46' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MASMITH' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MSNYDER' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '125.7309' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='CSON' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '159.46' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='CSOOHOO' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JNAVARRE' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '200.0688' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JSPEER' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JSPEIRS' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='ASTARR' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='RSUCRE' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '266.1509' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JSWITZKY' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='TTAM' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '159.46' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='ATAN' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '171.6203' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MITAYLOR' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '272.6588' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='CTEAGUE' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '172.8103' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MTHIBODE' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '151.8366' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='RTONG' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '171.0625' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='ATORREY' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='TTRAN' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '137.6681' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='LVALENCI' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '114.0541' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='VVALLEJO' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='AVANDERS' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JVIMR' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '255.3294' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='IVULIS' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '172.8103' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MWEBSTER' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '151.8366' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='DWEISSGL' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '171.6203' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='AWESTHOF' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='EWHITE' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '155.2206' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='CDEMESA' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='WWIETGRE' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '144.5478' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='KWILBORN' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '224.315' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='DWINSLOW' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '111.6369' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='BWONG' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='KWONG' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '100.1088' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MWONG' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '113.2731' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='EWU' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '200.0688' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='MWYNNE' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '171.0625' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='AYEN' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '100.1088' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='TYEUNG' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '119.0372' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='KYONG' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '193.7841' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='GYOSHIKA' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='DYOUNG' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '159.46' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='SYOUNG' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '135.3625' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='KZHU' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '189.21' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='KZUSHI' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '191.3297' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='TBENNETT' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '307.7266' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='TDISANTO' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '303.5244' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='LMGIBSON' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '251.3131' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JIONIN' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '244.6938' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='DJAIN' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '249.3794' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='DLANDIS' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '303.5244' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='ARODGERS' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '207.3947' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='DSANCHEZ' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '303.5244' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='DSIDER' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '244.6938' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='AVARAT' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '317.2094' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='EWATTY' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '78.0823' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='BROBERTS' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '78.0823' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='EULAU' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '78.0823' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='ILOVENED' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '78.0823' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='JWALLACE' AND PROFILE_SEQ_NBR IN (5, 12)
UPDATE PUSER_PROFILE SET PROFILE_VALUE = '78.0823' WHERE SERV_PROV_CODE = 'CCSF' AND USER_NAME='LHOM' AND PROFILE_SEQ_NBR IN (5, 12)
